DATE,DYAD_CODE,LOCATION,CCODE1,CCODE2,BCCODE1,BCCODE2,COUNTRY_LIST,NUMBER_OF_Countries,BAR_Scale,EVENT_SUMMARY,,"Product of the Transboundary Freshwater Dispute Database, College of Earth, Ocean, and Atmospheric Sciences, Oregon State University.  Additional information about the TFDD can be found at: http://transboundarywaters.science.oregonstate.edu. "
2/28/1990,POL_USR,Poland,POL,USR,NTAP_POL,NTAP_USR,Poland--USSR,2,-2,"Polish general Mieczyslaw Debicki accused Soviet troops in Poland of lawless, anti-social behaviour and said they were so unpopular that they were sometimes stoned by inhabitants.  Debicki complained: ""In big garrisons like Swidnica, Brzeg and Legnica, there are robberies, burglaries and thefts, and frequent cases of car collisions which produce an unfavourable climate in Polish society.  ""During one 350-km (220-mile) training march, stones and bottles were thrown at Soviet soldiers 21 times.""  Soviet troops took over and devastated apartments in garrison towns. Their improper use of toilet facilities ""causes soil contamination and a threat of surface water contamination"", Debicki added.",,
3/1/1990,JPN_KEN,not specific,JPN,KEN,UNKN_JPN,UNKN_KEN,Japan--Kenya,2,4,"Japanese Ambassador Naohiro Kumagai announced that his country has pledged to Kenya 29.3 billion yen (196 million dollars)~ of credit pledged on favourable terms to help finance infrastructure projects. The loan, the largest by a single donor to Kenya, would be disbursed within two years to finance airport and cement industry improvement projects in addition to financing road and irrigation projects in Kenya. Japan has recently begun boosting aid to Kenya, which it regards as having one of the best performing economies in Sub-Saharan Africa.",,
3/1/1990,IRN_USR,"ATCY, ATRK, HARI, KURA",IRN,USR,ATCY_IRN,ATCY_USR,Iran--USSR,2,1,"Soviet Railways Minister Nikolai Konarev arrived in Iran for economic talks which he said would include possible sale of passenger planes to Iran. Iran's Finance Minister Mohsen Nourbakhsh said the talks would focus on gas, energy, dam construction, steel and research in nuclear energy.",,
3/1/1990,IRN_USR,"ATCY, ATRK, HARI, KURA",IRN,USR,ATRK_IRN,ATRK_USR,Iran--USSR,2,1,"Soviet Railways Minister Nikolai Konarev arrived in Iran for economic talks which he said would include possible sale of passenger planes to Iran. Iran's Finance Minister Mohsen Nourbakhsh said the talks would focus on gas, energy, dam construction, steel and research in nuclear energy.",,
3/1/1990,IRN_USR,"ATCY, ATRK, HARI, KURA",IRN,USR,HARI_IRN,HARI_USR,Iran--USSR,2,1,"Soviet Railways Minister Nikolai Konarev arrived in Iran for economic talks which he said would include possible sale of passenger planes to Iran. Iran's Finance Minister Mohsen Nourbakhsh said the talks would focus on gas, energy, dam construction, steel and research in nuclear energy.",,
3/1/1990,IRN_USR,"ATCY, ATRK, HARI, KURA",IRN,USR,KURA_IRN,KURA_USR,Iran--USSR,2,1,"Soviet Railways Minister Nikolai Konarev arrived in Iran for economic talks which he said would include possible sale of passenger planes to Iran. Iran's Finance Minister Mohsen Nourbakhsh said the talks would focus on gas, energy, dam construction, steel and research in nuclear energy.",,
3/1/1990,KWT_TZA,not specific,KWT,TZA,UNKN_KWT,UNKN_TZA,Kuwait--Tanzania,3,3,"Tanzanian President, Ali Hassan Mwinyi planned to visit Kuwait on March 1, at the start of an eight-day trip to seek funds to improve hospitals, schools and water supplies. The Foreign ministry said Mwinyi would also visit the United Arab Emirates for three days, accompanied by Foreign Minister Benjamin Mkapa.  Though Tanzania is predominantly Christian, Mwinyi and a sizeable minority of the 23 million population are Moslem.",,
3/1/1990,AGO_AGO,"Gove dam, C/Kunene River",AGO,AGO,KUNE_AGO,KUNE_AGO,Angola (UNITA)--Angola,2,-5,"An official source said the Gove Dam in Cunene Province is showing signs of collapsing, following recent sabotage carried out by UNITA (the National Union for Total Independence of Angola. Experts assessed the situation on site and said collapse is imminent & would cause a wave of 2.5 million cubic meters of water. Based on the principle of state succession, Angola & Namibia have been holding talks to establish new legal basis for joint exploration of Cunene River's water resources under terms of international law. The Gove Dam is 1 of the works forming the 1st phase of the utilization of the Cunene Basin. The dam was built under terms of agreement signed between South Africa & Portugal on 1/21/69. Angola has requested technical, material, & monetary assistance from South African government.",,
3/12/1990,EGY_SAU,Sinai Desert,EGY,SAU,NILE_EGY,NILE_SAU,Egypt--Saudi Arabia,2,4, Arabia promised Egypt 25 million dollars to help it make the Sinai desert bloom with water pumped from the Nile river.  Saudi King Fahd ordered the Saudi Development Fund to provide 94 million Saudi riyals (25 million dollars) for the project.,,
3/14/1990,IRQ_TUR,Euphrates; Tigris,IRQ,TUR,TIGR_IRQ,TIGR_TUR,Iraq--Turkey--Syria,3,-1,"Syria and Iraq rejected a Turkish plan dealing with the use of water from two major rivers in the area.  Turkey's plan for sharing waters from the Euphrates and the Tigris, which start in Turkey, was discussed by experts from the three countries who ended a five-day meeting in the Turkish capital on March 12 1990. The sources said Syrian and Iraqi experts insisted on a system under which the supplies would be shared on the basis of each country stating its water needs. ""But the added figures exceed the total potentials of the whole basin. We hit a deadlock,"" one said. Under Turkey's plan the three countries would study ways of reducing water wastage by improved irrigation methods, the source said. ",,
3/14/1990,SYR_TUR,Euphrates; Tigris,SYR,TUR,TIGR_SYR,TIGR_TUR,Iraq--Turkey--Syria,3,-1,"Syria and Iraq rejected a Turkish plan dealing with the use of water from two major rivers in the area.  Turkey's plan for sharing waters from the Euphrates and the Tigris, which start in Turkey, was discussed by experts from the three countries who ended a five-day meeting in the Turkish capital on March 12 1990. The sources said Syrian and Iraqi experts insisted on a system under which the supplies would be shared on the basis of each country stating its water needs. ""But the added figures exceed the total potentials of the whole basin. We hit a deadlock,"" one said. Under Turkey's plan the three countries would study ways of reducing water wastage by improved irrigation methods, the source said. ",,
3/14/1990,AGO_NAM,Kunene,AGO,NAM,KUNE_AGO,KUNE_NAM,Angola--Namibia--South Africa,2,2,"An official source said the Gove Dam in Cunene Province is showing signs of collapsing, following recent sabotage carried out by UNITA (the National Union for Total Independence of Angola. Experts assessed the situation on site and said collapse is imminent & would cause a wave of 2.5 million cubic meters of water. Based on the principle of state succession, Angola & Namibia have been holding talks to establish new legal basis for joint exploration of Cunene River's water resources under terms of international law. The Gove Dam is 1 of the works forming the 1st phase of the utilization of the Cunene Basin. The dam was built under terms of agreement signed between South Africa & Portugal on 1/21/69. Angola has requested technical, material, & monetary assistance from South African government.",,
3/14/1990,AGO_ZAF,Kunene,AGO,ZAF,KUNE_AGO,KUNE_ZAF,Angola--Namibia--South Africa,2,2,"An official source said the Gove Dam in Cunene Province is showing signs of collapsing, following recent sabotage carried out by UNITA (the National Union for Total Independence of Angola. Experts assessed the situation on site and said collapse is imminent & would cause a wave of 2.5 million cubic meters of water. Based on the principle of state succession, Angola & Namibia have been holding talks to establish new legal basis for joint exploration of Cunene River's water resources under terms of international law. The Gove Dam is 1 of the works forming the 1st phase of the utilization of the Cunene Basin. The dam was built under terms of agreement signed between South Africa & Portugal on 1/21/69. Angola has requested technical, material, & monetary assistance from South African government.",,
3/19/1990,IRQ_SYR,Euphrates,IRQ,SYR,TIGR_IRQ,TIGR_SYR,Iraq--Syria--Turkey,3,3,"After a well-known crisis that Iraq & Syria had with Turkey, an agreement, in priniciple, was reached recently between Iraq & Syria concerning waters of the Euphrates River . The agreement is now in the Arab League Secretartiat & will soon be sent for signatures in Baghdad & Damascus. The agreement will then be sent to Turkey (for information). The agreement stipulates that Syria has a right to use 60% of Euphrates Rriver waters, while the remaining 40% are for Iraq. Also, American companies that were contracted to finance development stages of al-Wahdah Dam on the al-Yarmuk River in the border area between Syria & Jordan withdrew financial support last month.",,
3/19/1990,IRQ_TUR,Euphrates,IRQ,TUR,TIGR_IRQ,TIGR_TUR,Iraq--Syria--Turkey,3,1,"After a well-known crisis that Iraq & Syria had with Turkey, an agreement, in priniciple, was reached recently between Iraq & Syria concerning waters of the Euphrates River . The agreement is now in the Arab League Secretartiat & will soon be sent for signatures in Baghdad & Damascus. The agreement will then be sent to Turkey (for information). The agreement stipulates that Syria has a right to use 60% of Euphrates Rriver waters, while the remaining 40% are for Iraq. Also, American companies that were contracted to finance development stages of al-Wahdah Dam on the al-Yarmuk River in the border area between Syria & Jordan withdrew financial support last month.",,
